player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
245536,https://sofifa.com/player/245536/andrea-errico/190002,19,2,8/21/18,A. Errico,Andrea Errico,"CF, CAM",57,70,200000,2000,19,1/1/99,178,70,111657,Frosinone,31,Serie A,1,RES,14,,7/1/18,2021,27,Italy,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,485000,,,64,52,56,61,19,38,52,52,41,58,48,61,52,54,55,60,66,63,64,47,70,53,43,32,41,51,35,14,55,60,48,49,15,18,23,14,14,5,9,11,,53+1,53+1,53+1,57,57,57,57,57,58+1,58+1,58+1,56+1,51+1,51+1,51+1,56+1,39+1,37+1,37+1,37+1,39+1,37+1,30+1,30+1,30+1,37+1,16+1
220532,https://sofifa.com/player/220532/nikita-contini/190002,19,2,8/21/18,N. Contini,Nikita Contini Baranovsky,GK,57,65,110000,5000,22,5/21/96,190,82,48,Napoli,31,Serie A,1,RES,12,,8/1/12,2019,49,Ukraine,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,209000,,,,,,,,,17,15,19,26,12,15,18,18,21,20,47,49,39,58,51,17,59,21,58,20,20,19,17,18,26,44,5,14,19,56,55,54,54,58,48,26+1,26+1,26+1,25,25,25,25,25,25+1,25+1,25+1,25+1,23+1,23+1,23+1,25+1,24+1,23+1,23+1,23+1,24+1,24+1,24+1,24+1,24+1,24+1,56+1
215924,https://sofifa.com/player/215924/atila-varga/190002,19,2,8/21/18,A. Varga,Atila Varga,CB,57,63,120000,4000,22,4/11/96,188,79,1837,Sampdoria,31,Serie B,1,RES,44,,8/1/16,2023,43,Slovakia,,,,Right,3,2,1,Low/Medium,Lean (185+),No,228000,,,50,24,42,42,55,60,30,20,52,54,23,31,26,24,45,52,51,50,52,48,57,33,70,51,67,21,53,52,27,41,40,39,53,59,58,13,6,14,16,11,,39+1,39+1,39+1,39,39,39,39,39,41+1,41+1,41+1,41+1,45+1,45+1,45+1,41+1,49+1,53+1,53+1,53+1,49+1,51+1,56+1,56+1,56+1,51+1,16+1
237615,https://sofifa.com/player/237615/giacomo-poluzzi/190002,19,2,8/21/18,G. Poluzzi,Giacomo Poluzzi,GK,57,58,80000,2000,30,2/25/88,186,74,112791,SPAL,31,Serie B,1,RES,17,,1/24/17,2019,27,Italy,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,150000,,,,,,,,,13,6,14,20,6,12,13,12,28,17,23,21,39,46,28,20,58,21,38,6,19,8,6,26,15,49,28,9,12,55,58,47,52,66,22,17+1,17+1,17+1,17,17,17,17,17,19+1,19+1,19+1,19+1,20+1,20+1,20+1,19+1,18+1,21+1,21+1,21+1,18+1,18+1,20+1,20+1,20+1,18+1,56+1
230667,https://sofifa.com/player/230667/abdou-diakhate/190002,19,2,8/21/18,A. Diakhate,Abdou Lahad Diakhaté,CM,56,76,190000,4000,19,12/31/98,179,78,110374,Fiorentina,31,Serie A,1,RES,44,,10/4/16,2019,136,Senegal,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,513000,,,64,46,54,52,55,63,49,37,54,60,46,51,46,45,62,50,65,63,59,55,65,61,63,65,65,46,56,48,56,49,48,58,59,57,55,13,13,11,13,12,,53+1,53+1,53+1,52,53,53,53,52,53+1,53+1,53+1,54+1,55+1,55+1,55+1,54+1,56+1,56+1,56+1,56+1,56+1,56+1,56+1,56+1,56+1,56+1,17+1
240737,https://sofifa.com/player/240737/nikola-pejovic/190002,19,2,8/21/18,N. Pejović,Nikola Pejović,CB,56,76,180000,1000,19,9/22/98,185,79,1746,Empoli,31,Serie A,1,RES,56,,7/1/17,2021,51,Serbia,,,,Right,2,2,1,Low/High,Normal (185+),No,504000,,,56,25,28,33,60,57,22,18,48,31,31,28,26,28,26,30,55,56,46,48,59,38,71,63,57,23,45,60,29,31,42,43,59,65,55,15,5,6,9,13,,35+1,35+1,35+1,33,33,33,33,33,32+1,32+1,32+1,34+1,36+1,36+1,36+1,34+1,48+1,47+1,47+1,47+1,48+1,50+1,55+1,55+1,55+1,50+1,14+1
244627,https://sofifa.com/player/244627/luka-markovic/190002,19,2,8/21/18,L. Marković,Luka Marković,ST,56,74,190000,6000,18,2/19/00,187,82,45,Juventus,31,Serie A,1,RES,39,Crotone,,2019,51,Serbia,,,,Right,2,2,1,Medium/Medium,Lean (185+),No,,,,57,57,38,46,22,67,30,62,58,44,43,43,42,28,30,48,53,60,55,51,44,49,64,58,81,55,43,19,58,42,61,44,18,19,10,10,14,14,12,14,,55+1,55+1,55+1,49,51,51,51,49,48+1,48+1,48+1,47+1,43+1,43+1,43+1,47+1,35+1,35+1,35+1,35+1,35+1,34+1,36+1,36+1,36+1,34+1,17+1
231606,https://sofifa.com/player/231606/arnel-jakupovic/190002,19,2,8/21/18,A. Jakupović,Arnel Jakupović,"ST, CF, LW",56,72,200000,2000,20,5/29/98,186,70,1746,Empoli,31,Serie A,1,RES,19,,1/31/17,2021,4,Austria,,,,Left,3,2,1,High/Low,Lean (185+),No,485000,,,41,59,38,51,30,59,30,60,66,48,41,50,29,27,22,52,42,40,49,50,54,55,69,55,65,65,47,25,54,43,62,48,28,25,20,14,15,6,6,11,,55+1,55+1,55+1,49,51,51,51,49,49+1,49+1,49+1,46+1,44+1,44+1,44+1,46+1,37+1,38+1,38+1,38+1,37+1,36+1,40+1,40+1,40+1,36+1,15+1
210676,https://sofifa.com/player/210676/wladimiro-falcone/190002,19,2,8/21/18,W. Falcone,Wladimiro Falcone,GK,56,64,100000,3000,23,4/12/95,195,85,1837,Sampdoria,31,Serie B,1,RES,34,,7/1/12,2020,27,Italy,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,190000,,,,,,,,,17,19,13,25,13,13,16,12,26,20,26,28,33,47,34,21,43,28,62,20,15,8,5,35,29,44,6,11,16,57,58,55,53,58,27,22+1,22+1,22+1,22,22,22,22,22,24+1,24+1,24+1,22+1,24+1,24+1,24+1,22+1,20+1,21+1,21+1,21+1,20+1,19+1,20+1,20+1,20+1,19+1,55+1
229578,https://sofifa.com/player/229578/janis-cavagna/190002,19,2,8/21/18,J. Cavagna,Janis Cavagna,CDM,56,64,110000,3000,23,3/12/95,178,71,39,Atalanta,31,Serie A,1,RES,47,,7/9/15,2023,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,209000,,,68,41,53,53,53,59,44,35,54,61,40,48,46,36,55,55,69,67,58,56,68,54,61,59,59,38,60,52,56,51,40,46,60,46,52,15,10,6,7,8,,52+1,52+1,52+1,52,53,53,53,52,53+1,53+1,53+1,54+1,54+1,54+1,54+1,54+1,55+1,55+1,55+1,55+1,55+1,55+1,55+1,55+1,55+1,55+1,15+1
243916,https://sofifa.com/player/243916/mohamed-adan-said/190002,19,2,8/21/18,M. Said,Mohamed Adan Said,ST,55,76,180000,2000,18,1/10/00,178,69,1746,Empoli,31,Serie A,1,RES,55,,7/1/18,2022,46,Sweden,,,,Left,2,2,1,High/Low,Lean (170-185),No,560000,,,70,54,38,54,20,45,28,59,65,42,34,53,35,35,29,50,68,71,61,50,73,54,66,52,46,50,28,17,44,47,58,44,15,12,19,15,12,14,13,13,,54+1,54+1,54+1,51,52,52,52,51,50+1,50+1,50+1,49+1,42+1,42+1,42+1,49+1,36+1,32+1,32+1,32+1,36+1,35+1,31+1,31+1,31+1,35+1,17+1
235806,https://sofifa.com/player/235806/giacomo-satalino/190002,19,2,8/21/18,G. Satalino,Giacomo Satalino,GK,55,75,140000,2000,19,5/20/99,188,75,111974,Sassuolo,31,Serie A,1,RES,28,,8/16/17,2021,27,Italy,,,,Right,1,1,1,Medium/Medium,Lean (185+),No,432000,,,,,,,,,14,6,11,28,9,7,13,11,22,17,24,16,28,55,32,19,48,19,51,5,25,13,8,21,18,41,9,10,10,51,55,48,56,56,20,18+1,18+1,18+1,17,18,18,18,17,19+1,19+1,19+1,19+1,21+1,21+1,21+1,19+1,18+1,21+1,21+1,21+1,18+1,18+1,20+1,20+1,20+1,18+1,54+1
240543,https://sofifa.com/player/240543/maxime-leverbe/190002,19,2,8/21/18,M. Leverbe,Maxime Jean Roberto Leverbe,CB,55,63,100000,3000,21,2/15/97,188,76,1837,Sampdoria,31,Serie B,1,RES,18,,7/1/17,2021,18,France,,,,Right,2,2,1,Medium/Medium,Lean (185+),No,209000,,,53,30,30,39,55,60,28,25,54,33,34,35,27,27,30,40,54,53,44,50,53,42,66,64,62,26,46,52,28,30,44,58,55,58,56,14,13,14,11,7,,39+1,39+1,39+1,36,37,37,37,36,35+1,35+1,35+1,38+1,38+1,38+1,38+1,38+1,48+1,47+1,47+1,47+1,48+1,50+1,54+1,54+1,54+1,50+1,16+1
227892,https://sofifa.com/player/227892/roberto-criscuolo/190002,19,2,8/21/18,R. Criscuolo,Roberto Criscuolo,CM,55,61,110000,4000,21,2/21/97,177,72,1837,Sampdoria,31,Serie B,1,RES,39,,7/30/16,2019,27,Italy,,,,Right,3,2,1,High/Medium,Normal (170-185),No,228000,,,58,45,56,58,32,54,40,44,41,64,45,59,48,48,65,56,62,55,58,53,71,57,51,65,54,34,43,23,44,56,46,58,45,21,33,7,13,12,16,14,,50+1,50+1,50+1,53,53,53,53,53,55+1,55+1,55+1,55+1,54+1,54+1,54+1,55+1,46+1,47+1,47+1,47+1,46+1,43+1,39+1,39+1,39+1,43+1,17+1
235195,https://sofifa.com/player/235195/titas-krapikas/190002,19,2,8/21/18,T. Krapikas,Titas Krapikas,GK,54,64,80000,1000,19,1/3/99,195,85,1837,Sampdoria,31,Serie B,1,RES,12,,7/16/16,2019,30,Lithuania,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,152000,,,,,,,,,12,8,11,18,9,11,11,14,18,17,27,22,52,37,27,17,45,24,59,9,26,8,6,30,15,41,8,10,11,55,53,54,55,56,24,17+1,17+1,17+1,18,17,17,17,18,19+1,19+1,19+1,18+1,19+1,19+1,19+1,18+1,16+1,19+1,19+1,19+1,16+1,16+1,19+1,19+1,19+1,16+1,53+1
244672,https://sofifa.com/player/244672/leonardo-benedetti/190002,19,2,8/21/18,L. Benedetti,Leonardo Benedetti,CM,52,71,100000,3000,18,6/6/00,182,75,1837,Sampdoria,31,Serie B,1,RES,41,Spezia,,2020,27,Italy,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,65,47,53,58,37,50,41,48,40,57,45,56,51,43,64,61,60,69,58,50,62,59,54,41,56,33,45,21,42,52,48,55,45,34,47,8,13,7,6,9,,51+1,51+1,51+1,53,53,53,53,53,54+1,54+1,54+1,54+1,51+1,51+1,51+1,54+1,46+1,46+1,46+1,46+1,46+1,45+1,43+1,43+1,43+1,45+1,13+1
240565,https://sofifa.com/player/240565/gabriel-meli/190002,19,2,8/21/18,G. Meli,Gabriel Meli,GK,52,70,90000,500,19,2/5/99,188,75,1746,Empoli,31,Serie A,1,RES,12,,7/1/16,2021,27,Italy,,,,Left,3,1,1,Medium/Medium,Normal (185+),No,218000,,,,,,,,,14,7,12,14,7,6,13,14,21,12,28,31,38,33,34,21,44,18,53,7,28,11,7,35,18,49,19,11,11,52,54,55,49,56,30,16+1,16+1,16+1,16,16,16,16,16,18+1,18+1,18+1,17+1,17+1,17+1,17+1,17+1,16+1,19+1,19+1,19+1,16+1,17+1,20+1,20+1,20+1,17+1,51+1
237127,https://sofifa.com/player/237127/demba-thiam/190002,19,2,8/21/18,D. Thiam,Demba Thiam Ngagne,GK,51,66,70000,1000,20,3/9/98,202,87,112791,SPAL,31,Serie B,1,RES,22,,3/9/16,2020,136,Senegal,,,,Right,1,1,1,Medium/Medium,Lean (185+),No,170000,,,,,,,,,8,6,13,17,5,11,13,9,22,13,59,49,36,33,38,23,47,31,62,6,16,5,2,18,9,36,25,13,11,48,51,58,62,48,54,19+1,19+1,19+1,18,17,17,17,18,18+1,18+1,18+1,20+1,17+1,17+1,17+1,20+1,20+1,19+1,19+1,19+1,20+1,20+1,21+1,21+1,21+1,20+1,50+1
235330,https://sofifa.com/player/235330/giacomo-boccafoglia/190002,19,2,8/21/18,G. Boccafoglia,Giacomo Boccafoglia,CB,50,68,60000,1000,19,12/1/98,181,73,112791,SPAL,31,Serie B,1,RES,45,,7/1/15,2021,27,Italy,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,146000,,,39,27,30,40,51,52,23,28,48,40,18,36,22,12,27,43,46,34,40,38,58,30,62,55,49,26,53,52,18,28,27,42,50,52,49,9,5,7,8,8,,34+1,34+1,34+1,34,34,34,34,34,34+1,34+1,34+1,35+1,37+1,37+1,37+1,35+1,43+1,45+1,45+1,45+1,43+1,45+1,49+1,49+1,49+1,45+1,11+1
167664,https://sofifa.com/player/167664/gonzalo-higuain/180002,18,2,9/18/17,G. Higuaín,Gonzalo Gerardo Higuaín,ST,90,90,77000000,275000,29,12/10/87,184,87,45,Juventus,31,Serie A,1,ST,9,,7/26/16,2021,52,Argentina,,,,Right,4,3,4,High/Medium,Normal (170-185),Yes,127100000,#Clinical Finisher,"Outside Foot Shot, Through Ball",79,87,70,83,25,74,68,91,86,75,88,84,74,62,59,85,78,80,75,88,69,88,79,72,85,82,50,20,92,70,70,86,12,22,18,5,12,7,5,10,,87+3,87+3,87+3,82+2,84+2,84+2,84+2,82+2,81+3,81+3,81+3,79+3,71+3,71+3,71+3,79+3,55+3,52+3,52+3,52+3,55+3,51+3,46+3,46+3,46+3,51+3,17+3
1179,https://sofifa.com/player/1179/gianluigi-buffon/180002,18,2,9/18/17,G. Buffon,Gianluigi Buffon,GK,89,89,4500000,110000,39,1/28/78,191,94,45,Juventus,31,Serie A,1,GK,1,,7/1/01,2018,27,Italy,1343,GK,1,Right,2,1,4,Medium/Medium,Lean (185+),Yes,7400000,,"Leadership, Team Player, Cautious With Crosses",,,,,,,13,15,13,37,17,26,20,13,35,28,49,43,55,80,49,39,75,39,69,13,38,28,12,50,22,70,10,11,11,89,88,74,90,84,46,31+3,31+3,31+3,32+2,33+2,33+2,33+2,32+2,35+3,35+3,35+3,34+3,35+3,35+3,35+3,34+3,30+3,33+3,33+3,33+3,30+3,28+3,29+3,29+3,29+3,28+3,86+3
138956,https://sofifa.com/player/138956/giorgio-chiellini/180002,18,2,9/18/17,G. Chiellini,Giorgio Chiellini,CB,89,89,38000000,225000,32,8/14/84,187,85,45,Juventus,31,Serie A,1,LCB,3,,7/1/05,2018,27,Italy,1343,LCB,3,Left,2,2,4,Low/High,Normal (185+),Yes,62700000,"#Tackling, #Tactician, #Strength, #Complete Defender","Long Throw-in, Injury Prone, Avoids Using Weaker Foot, Dives Into Tackles (AI), Leadership, Power Header",74,46,56,59,90,85,58,33,84,59,45,58,60,31,59,57,68,78,59,82,64,78,89,68,91,49,92,88,28,50,50,82,92,92,90,3,3,2,4,3,,59+3,59+3,59+3,56+2,55+2,55+2,55+2,56+2,55+3,55+3,55+3,58+3,60+3,60+3,60+3,58+3,75+3,76+3,76+3,76+3,75+3,78+3,86+3,86+3,86+3,78+3,12+3
211110,https://sofifa.com/player/211110/paulo-dybala/180002,18,2,9/18/17,P. Dybala,Paulo Bruno Exequiel Dybala,"CAM, ST",88,93,79000000,200000,23,11/15/93,177,73,45,Juventus,31,Serie A,1,CAM,10,,7/1/15,2022,52,Argentina,1369,LW,21,Left,3,4,3,High/Medium,Normal (170-185),Yes,136300000,"#Dribbler, #Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",86,85,81,91,24,67,80,85,68,83,88,92,88,84,71,93,88,84,91,84,85,82,75,83,65,88,48,24,84,84,86,84,14,20,20,5,4,4,5,8,,83+2,83+2,83+2,87+1,86+1,86+1,86+1,87+1,86+2,86+2,86+2,86+2,78+2,78+2,78+2,86+2,60+2,55+2,55+2,55+2,60+2,55+2,43+2,43+2,43+2,55+2,14+2
184344,https://sofifa.com/player/184344/leonardo-bonucci/180002,18,2,9/18/17,L. Bonucci,Leonardo Bonucci,CB,88,88,44000000,200000,30,5/1/87,190,85,47,Milan,31,Serie A,1,RCB,19,,7/14/17,2022,27,Italy,1343,RCB,19,Right,3,2,3,Low/High,Lean (185+),Yes,74800000,"#Tackling, #Tactician ","Power Free-Kick, Injury Free, Leadership, Long Passer (AI), Power Header",68,54,70,70,87,81,44,39,88,79,58,69,56,61,85,75,62,72,60,86,52,74,85,73,85,65,82,90,38,74,70,84,84,88,88,2,2,3,2,4,,65+2,65+2,65+2,63+1,66+1,66+1,66+1,63+1,68+2,68+2,68+2,66+2,75+2,75+2,75+2,66+2,76+2,83+2,83+2,83+2,76+2,79+2,86+2,86+2,86+2,79+2,12+2
162835,https://sofifa.com/player/162835/samir-handanovic/180002,18,2,9/18/17,S. Handanovič,Samir Handanovič,GK,87,87,29000000,90000,32,7/14/84,193,89,44,Inter,31,Serie A,1,GK,1,,7/1/12,2019,44,Slovenia,,,,Right,2,1,3,Medium/Medium,Normal (185+),Yes,49300000,,"Puncher, GK Long Throw, 1-on-1 Rush, Team Player",,,,,,,12,10,10,36,12,18,12,14,34,24,54,57,42,83,36,22,78,41,71,19,25,22,12,41,23,62,17,10,13,87,86,69,87,87,56,28+2,28+2,28+2,30+1,30+1,30+1,30+1,30+1,32+2,32+2,32+2,32+2,33+2,33+2,33+2,32+2,30+2,31+2,31+2,31+2,30+2,29+2,28+2,28+2,28+2,29+2,85+2
171877,https://sofifa.com/player/171877/marek-hamsik/180002,18,2,9/18/17,M. Hamšík,Marek Hamšík,CM,87,87,48500000,130000,29,7/27/87,183,79,48,Napoli,31,Serie A,1,LCM,17,,7/1/07,2020,43,Slovakia,,,,Right,5,3,3,High/Medium,Normal (170-185),Yes,82500000,#Playmaker ,"Long Shot Taker (AI), Team Player",74,80,84,84,68,71,78,78,74,88,79,86,80,72,82,87,72,75,76,88,66,82,71,85,69,83,56,72,88,86,70,84,60,73,62,8,6,4,14,14,,81+2,81+2,81+2,83+1,84+1,84+1,84+1,83+1,85+2,85+2,85+2,83+2,85+2,85+2,85+2,83+2,77+2,77+2,77+2,77+2,77+2,75+2,71+2,71+2,71+2,75+2,19+2
191043,https://sofifa.com/player/191043/alex-sandro-lobo-silva/180002,18,2,9/18/17,Alex Sandro,Alex Sandro Lobo Silva,"LB, LM",86,88,44000000,170000,26,1/26/91,181,81,45,Juventus,31,Serie A,1,LB,12,,8/21/15,2020,54,Brazil,,,,Left,3,3,3,High/High,Normal (170-185),Yes,75900000,#Engine,Speed Dribbler (AI),86,65,77,81,81,84,86,55,76,81,68,82,78,59,71,81,84,88,79,86,79,80,79,93,80,72,82,82,70,70,60,82,78,84,84,7,7,9,12,5,,75+2,75+2,75+2,78+1,76+1,76+1,76+1,78+1,77+2,77+2,77+2,80+2,78+2,78+2,78+2,80+2,84+2,81+2,81+2,81+2,84+2,84+2,81+2,81+2,81+2,84+2,16+2
168609,https://sofifa.com/player/168609/joao-miranda-de-souza-filho/180002,18,2,9/18/17,Miranda,João Miranda de Souza Filho,CB,86,86,25500000,110000,32,9/7/84,186,78,44,Inter,31,Serie A,1,LCB,25,,7/1/17,2018,54,Brazil,1370,RCB,3,Right,3,2,3,Medium/Medium,Lean (185+),Yes,43400000,"#Tackling, #Tactician ",Leadership,71,49,60,67,88,77,48,43,83,70,51,65,32,39,69,72,67,74,61,82,57,70,82,65,80,41,83,88,43,58,49,84,89,90,86,12,6,10,13,12,,63+2,63+2,63+2,61+1,62+1,62+1,62+1,61+1,63+2,63+2,63+2,63+2,67+2,67+2,67+2,63+2,75+2,79+2,79+2,79+2,75+2,77+2,84+2,84+2,84+2,77+2,19+2
175943,https://sofifa.com/player/175943/dries-mertens/180002,18,2,9/18/17,D. Mertens,Dries Mertens,"CF, LW, ST",86,86,43000000,130000,30,5/6/87,169,61,48,Napoli,31,Serie A,1,ST,14,,7/1/13,2020,7,Belgium,1325,RF,14,Right,4,4,3,High/Low,Normal (170-),No,73100000,"#Speedster, #Dribbler, #Acrobat","Diver, Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks, Through Ball",90,82,79,89,36,55,77,85,35,81,70,89,81,77,74,88,93,87,94,85,92,80,60,75,42,81,59,36,85,82,78,81,30,40,40,7,10,8,10,4,,78+2,78+2,78+2,86,85+1,85+1,85+1,86,85+1,85+1,85+1,84+2,78+2,78+2,78+2,84+2,65+2,60+2,60+2,60+2,65+2,60+2,47+2,47+2,47+2,60+2,16+2
178518,https://sofifa.com/player/178518/radja-nainggolan/180002,18,2,9/18/17,R. Nainggolan,Radja Nainggolan,"CM, CAM",86,86,42500000,130000,29,5/4/88,176,77,52,Roma,31,Serie A,1,RCM,4,,1/7/14,2021,7,Belgium,,,,Right,3,3,3,High/High,Stocky (170-185),Yes,72300000,"#Engine, #Tackling, #Tactician ","Leadership, Long Shot Taker (AI)",78,80,78,82,81,83,73,76,59,84,75,80,73,68,81,85,80,76,81,87,84,84,76,94,76,86,88,86,88,76,63,85,78,86,88,11,11,14,8,11,,80+2,80+2,80+2,81+1,82+1,82+1,82+1,81+1,82+2,82+2,82+2,82+2,84+2,84+2,84+2,82+2,84+2,84+2,84+2,84+2,84+2,83+2,81+2,81+2,81+2,83+2,19+2
180206,https://sofifa.com/player/180206/miralem-pjanic/180002,18,2,9/18/17,M. Pjanić,Miralem Pjanić,"CM, CDM",85,86,43500000,160000,27,4/2/90,180,70,45,Juventus,31,Serie A,1,LDM,5,,7/1/16,2021,8,Bosnia and Herzegovina,,,,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,75000000,"#Dribbler, #Playmaker, #FK Specialist, #Complete Midfielder","Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",74,71,86,86,67,69,80,61,60,89,72,86,86,91,85,89,74,74,79,84,79,78,61,78,65,82,68,74,70,88,79,84,62,70,66,7,7,13,7,8,,74+2,74+2,74+2,80+1,80+1,80+1,80+1,80+1,83+2,83+2,83+2,81+2,83+2,83+2,83+2,81+2,77+2,78+2,78+2,78+2,77+2,75+2,70+2,70+2,70+2,75+2,16+2
198219,https://sofifa.com/player/198219/lorenzo-insigne/180002,18,2,9/18/17,L. Insigne,Lorenzo Insigne,LW,85,86,45000000,110000,26,6/4/91,163,59,48,Napoli,31,Serie A,1,LW,24,,7/1/10,2022,27,Italy,1343,LW,10,Right,3,4,3,High/Medium,Normal (170-),Yes,79900000,"#Speedster, #Dribbler, #Acrobat","Long Shot Taker (AI), Speed Dribbler (AI), Takes Finesse Free Kicks",90,74,82,89,25,50,83,73,56,83,74,88,83,77,73,90,94,86,96,80,93,70,53,75,44,80,34,26,83,87,61,78,16,24,22,8,4,14,9,10,,76+2,76+2,76+2,85+1,83+1,83+1,83+1,85+1,85+1,85+1,85+1,84+2,77+2,77+2,77+2,84+2,60+2,54+2,54+2,54+2,60+2,55+2,39+2,39+2,39+2,55+2,16+2
137186,https://sofifa.com/player/137186/andrea-barzagli/180002,18,2,9/18/17,A. Barzagli,Andrea Barzagli,CB,85,85,5000000,100000,36,5/8/81,187,87,45,Juventus,31,Serie A,1,SUB,15,,1/1/11,2018,27,Italy,1343,SUB,15,Right,3,2,3,Low/High,Normal (185+),Yes,8300000,"#Tackling, #Tactician, #Strength, #Complete Defender",Leadership,71,34,57,64,88,73,40,21,72,65,35,64,50,31,65,65,64,76,51,80,64,54,85,46,87,39,70,92,28,62,60,82,90,90,88,4,2,4,2,4,,53+2,53+2,53+2,55+1,55+1,55+1,55+1,55+1,58+2,58+2,58+2,57+2,63+2,63+2,63+2,57+2,71+2,76+2,76+2,76+2,71+2,75+2,83+2,83+2,83+2,75+2,12+2
170890,https://sofifa.com/player/170890/blaise-matuidi/180002,18,2,9/18/17,B. Matuidi,Blaise Matuidi,"CDM, CM",85,85,28500000,140000,30,4/9/87,175,70,45,Juventus,31,Serie A,1,SUB,14,,8/18/17,2020,18,France,1335,SUB,14,Left,2,2,3,High/High,Lean (170-185),Yes,47000000,#Engine,"Injury Free, Finesse Shot, Team Player",78,67,77,75,83,84,75,65,73,84,72,73,65,52,79,77,79,78,76,84,79,74,84,94,78,66,85,85,68,75,56,82,83,84,81,8,11,5,10,14,,73+2,73+2,73+2,75+1,75+1,75+1,75+1,75+1,76+2,76+2,76+2,77+2,79+2,79+2,79+2,77+2,82+2,83+2,83+2,83+2,82+2,82+2,82+2,82+2,82+2,82+2,19+2
173210,https://sofifa.com/player/173210/claudio-marchisio/180002,18,2,9/18/17,C. Marchisio,Claudio Marchisio,"CM, CDM",85,85,33000000,160000,31,1/19/86,180,73,45,Juventus,31,Serie A,1,SUB,8,,6/1/07,2020,27,Italy,,,,Right,4,4,3,High/High,Normal (170-185),Yes,54500000,,"Injury Prone, Leadership, Flair, Long Shot Taker (AI), Team Player",78,72,83,84,76,74,76,61,68,87,76,84,78,78,85,85,78,78,81,86,79,82,68,81,70,82,78,80,80,84,78,84,72,78,80,4,3,4,2,4,,76+2,76+2,76+2,80+1,80+1,80+1,80+1,80+1,82+2,82+2,82+2,81+2,83+2,83+2,83+2,81+2,80+2,81+2,81+2,81+2,80+2,79+2,77+2,77+2,77+2,79+2,12+2
201399,https://sofifa.com/player/201399/mauro-icardi/180002,18,2,9/18/17,M. Icardi,Mauro Emanuel Icardi Rivero,ST,84,89,42000000,100000,24,2/19/93,181,75,44,Inter,31,Serie A,1,ST,9,,7/9/13,2021,52,Argentina,1369,SUB,9,Right,4,3,3,Medium/Low,Normal (170-185),Yes,74600000,#Poacher,"Injury Free, Beat Offside Trap, Selfish, Power Header",78,83,61,75,26,70,46,89,84,73,81,74,58,45,54,77,75,80,74,83,76,81,92,70,74,70,55,22,89,64,78,82,17,21,21,13,9,5,7,9,,82+2,82+2,82+2,75+1,79+1,79+1,79+1,75+1,75+2,75+2,75+2,73+2,67+2,67+2,67+2,73+2,51+2,50+2,50+2,50+2,51+2,49+2,46+2,46+2,46+2,49+2,17+2
